Location Code,County,Area Name,Region,Year Reported ,Number Overweight,Percent Overweight,Number Obese,Percent Obese,Number Overweight or Obese,Percent Overweight or Obese,Grade Level,Number Healthy Weight,Percent Healthy Weight,Sex,Total (Estimated) Number of Students
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2013-2014,11,15.1,21,28.8,32,43.8,MIDDLE/HIGH,41,0.562,ALL,73
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2013-2014,6,20.0,9,30.0,15,50.0,MIDDLE/HIGH,15,0.5,FEMALE,30
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2013-2014,5,11.6,12,27.9,17,39.5,MIDDLE/HIGH,26,0.605,MALE,43
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,66,18.6,88,24.8,154,43.5,DISTRICT TOTAL,200,0.565,ALL,354
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,35,19.0,45,24.5,80,43.5,DISTRICT TOTAL,104,0.565,FEMALE,184
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,31,18.2,43,25.3,74,43.5,DISTRICT TOTAL,96,0.565,MALE,170
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,42,18.6,50,22.2,92,40.8,ELEMENTARY,133,0.591,ALL,225
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,22,18.6,28,23.7,50,42.4,ELEMENTARY,68,0.576,FEMALE,118
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,20,18.7,22,20.6,42,39.3,ELEMENTARY,65,0.607,MALE,107
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,24,18.6,38,29.4,62,48.0,MIDDLE/HIGH,67,0.519,ALL,129
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,13,19.7,17,25.8,30,45.5,MIDDLE/HIGH,36,0.545,FEMALE,66
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2015-2016,11,17.5,21,33.3,32,50.8,MIDDLE/HIGH,31,0.492,MALE,63
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,41,17.6,48,20.6,89,38.2,DISTRICT TOTAL,138,0.592,ALL,233
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,21,18.6,27,23.9,48,42.5,DISTRICT TOTAL,65,0.575,FEMALE,113
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,20,16.7,21,17.5,41,34.2,DISTRICT TOTAL,73,0.608,MALE,120
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,26,17.6,34,23.0,60,40.5,ELEMENTARY,83,0.561,ALL,148
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,14,19.2,19,26.0,33,45.2,ELEMENTARY,40,0.548,FEMALE,73
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,12,16.0,15,20.0,27,36.0,ELEMENTARY,43,0.573,MALE,75
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,15,17.9,14,16.7,29,34.5,MIDDLE/HIGH,55,0.655,ALL,84
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,7,17.5,8,20.0,15,37.5,MIDDLE/HIGH,25,0.625,FEMALE,40
650301,WAYNE,CLYDE-SAVANNAH CENTRAL SCHOOL DISTRICT,,2017-2018,8,18.2,6,13.6,14,31.8,MIDDLE/HIGH,30,0.682,MALE,44
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,49,18.2,63,23.4,112,41.6,DISTRICT TOTAL,152,0.565,ALL,269
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,22,15.8,36,25.9,58,41.7,DISTRICT TOTAL,81,0.583,FEMALE,139
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,27,20.8,27,20.8,54,41.5,DISTRICT TOTAL,71,0.546,MALE,130
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,24,16.8,37,25.9,61,42.7,ELEMENTARY,82,0.573,ALL,143
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,12,15.2,20,25.3,32,40.5,ELEMENTARY,47,0.595,FEMALE,79
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,12,18.8,17,26.6,29,45.3,ELEMENTARY,35,0.547,MALE,64
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,25,20.7,26,21.5,51,42.1,MIDDLE/HIGH,70,0.579,ALL,121
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,10,16.7,16,26.7,26,43.3,MIDDLE/HIGH,34,0.567,FEMALE,60
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2010-2011,15,24.6,10,16.4,25,41.0,MIDDLE/HIGH,36,0.59,MALE,61
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,50,19.5,60,23.4,110,43.0,DISTRICT TOTAL,146,0.57,ALL,256
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,24,17.8,33,24.4,57,42.2,DISTRICT TOTAL,78,0.578,FEMALE,135
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,26,21.5,27,22.3,53,43.8,DISTRICT TOTAL,68,0.562,MALE,121
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,25,16.9,34,23.0,59,39.9,ELEMENTARY,89,0.601,ALL,148
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,12,15.2,21,26.6,33,41.8,ELEMENTARY,46,0.582,FEMALE,79
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,13,18.8,13,18.8,26,37.7,ELEMENTARY,43,0.623,MALE,69
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,25,23.1,26,24.1,51,47.2,MIDDLE/HIGH,57,0.528,ALL,108
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,12,21.4,12,21.4,24,42.9,MIDDLE/HIGH,32,0.571,FEMALE,56
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2012-2013,13,25.0,14,26.9,27,51.9,MIDDLE/HIGH,25,0.481,MALE,52
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,62,19.6,61,19.3,123,39.0,DISTRICT TOTAL,192,0.61,ALL,315
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,31,20.0,31,20.0,62,40.0,DISTRICT TOTAL,93,0.6,FEMALE,155
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,31,19.4,30,18.8,61,38.1,DISTRICT TOTAL,99,0.619,MALE,160
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,39,19.7,35,17.7,74,37.5,ELEMENTARY,123,0.624,ALL,197
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,20,20.0,19,19.0,39,39.0,ELEMENTARY,61,0.61,FEMALE,100
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,19,19.6,16,16.5,35,36.1,ELEMENTARY,62,0.639,MALE,97
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,23,19.4,26,22.0,49,41.5,MIDDLE/HIGH,69,0.585,ALL,118
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,11,20.0,12,21.8,23,41.8,MIDDLE/HIGH,32,0.582,FEMALE,55
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2014-2015,12,19.0,14,22.2,26,41.3,MIDDLE/HIGH,37,0.587,MALE,63
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,59,15.6,75,19.9,134,35.5,DISTRICT TOTAL,243,0.645,ALL,377
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,30,16.3,28,15.2,58,31.5,DISTRICT TOTAL,126,0.685,FEMALE,184
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,29,15.0,47,24.4,76,39.4,DISTRICT TOTAL,117,0.606,MALE,193
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,32,12.3,48,18.4,80,30.7,ELEMENTARY,181,0.693,ALL,261
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,15,12.1,18,14.5,33,26.6,ELEMENTARY,91,0.734,FEMALE,124
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,17,12.4,30,21.9,47,34.3,ELEMENTARY,90,0.657,MALE,137
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,27,23.3,27,23.3,54,46.6,MIDDLE/HIGH,62,0.534,ALL,116
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,15,25.0,10,16.7,25,41.7,MIDDLE/HIGH,35,0.583,FEMALE,60
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2016-2017,12,21.4,17,30.4,29,51.8,MIDDLE/HIGH,27,0.482,MALE,56
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,56,18.8,56,18.8,112,37.6,DISTRICT TOTAL,176,0.591,ALL,298
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,25,17.6,20,14.1,45,31.7,DISTRICT TOTAL,92,0.648,FEMALE,142
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,31,19.9,36,23.1,67,42.9,DISTRICT TOTAL,84,0.538,MALE,156
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,38,18.6,32,15.7,70,34.3,ELEMENTARY,129,0.632,ALL,204
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,17,18.9,12,13.3,29,32.2,ELEMENTARY,61,0.678,FEMALE,90
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,21,18.4,20,17.5,41,36.0,ELEMENTARY,68,0.596,MALE,114
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,18,20.2,24,27.0,42,47.2,MIDDLE/HIGH,47,0.528,ALL,89
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,8,17.0,8,17.0,16,34.0,MIDDLE/HIGH,31,0.66,FEMALE,47
650501,WAYNE,LYONS CENTRAL SCHOOL DISTRICT,,2018-2019,10,23.8,16,38.1,26,61.9,MIDDLE/HIGH,16,0.381,MALE,42
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,53,18.6,53,18.6,106,37.2,DISTRICT TOTAL,179,0.628,ALL,285
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,29,19.9,22,15.1,51,34.9,DISTRICT TOTAL,95,0.651,FEMALE,146
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,24,17.3,31,22.3,55,39.6,DISTRICT TOTAL,84,0.604,MALE,139
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,36,19.9,34,18.8,70,38.7,ELEMENTARY,111,0.613,ALL,181
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,21,23.3,16,17.8,37,41.1,ELEMENTARY,53,0.589,FEMALE,90
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,15,16.5,18,19.8,33,36.3,ELEMENTARY,58,0.637,MALE,91
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,17,16.3,19,18.3,36,34.6,MIDDLE/HIGH,68,0.654,ALL,104
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,8,14.3,6,10.7,14,25.0,MIDDLE/HIGH,42,0.75,FEMALE,56
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2011-2012,9,18.8,13,27.1,22,45.8,MIDDLE/HIGH,26,0.542,MALE,48
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,44,18.1,49,20.2,93,38.3,DISTRICT TOTAL,150,0.617,ALL,243
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,28,21.5,28,21.5,56,43.1,DISTRICT TOTAL,74,0.569,FEMALE,130
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,16,14.2,21,18.6,37,32.7,DISTRICT TOTAL,76,0.673,MALE,113
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,25,17.2,26,17.9,51,35.2,ELEMENTARY,94,0.648,ALL,145
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,16,22.2,14,19.4,30,41.7,ELEMENTARY,42,0.583,FEMALE,72
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,9,12.3,12,16.4,21,28.8,ELEMENTARY,52,0.712,MALE,73
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,19,19.4,23,23.5,42,42.9,MIDDLE/HIGH,56,0.571,ALL,98
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,12,20.7,14,24.1,26,44.8,MIDDLE/HIGH,32,0.552,FEMALE,58
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2012-2013,7,17.5,9,22.5,16,40.0,MIDDLE/HIGH,24,0.6,MALE,40
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,31,12.1,51,20.0,82,32.1,DISTRICT TOTAL,173,0.678,ALL,255
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,13,9.6,26,19.1,39,28.7,DISTRICT TOTAL,97,0.713,FEMALE,136
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,18,15.1,25,21.0,43,36.1,DISTRICT TOTAL,76,0.639,MALE,119
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,23,16.9,19,13.9,42,30.8,ELEMENTARY,94,0.691,ALL,136
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,9,13.2,9,13.2,18,26.5,ELEMENTARY,50,0.735,FEMALE,68
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,14,20.6,10,14.7,24,35.3,ELEMENTARY,44,0.647,MALE,68
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,,,32,28.8,32,28.8,MIDDLE/HIGH,79,0.712,ALL,111
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,,,17,26.6,17,26.6,MIDDLE/HIGH,47,0.734,FEMALE,64
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2014-2015,,,15,31.9,15,31.9,MIDDLE/HIGH,32,0.681,MALE,47
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,37,16.1,49,21.3,86,37.4,DISTRICT TOTAL,138,0.6,ALL,230
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,17,15.5,19,17.3,36,32.7,DISTRICT TOTAL,68,0.618,FEMALE,110
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,20,16.7,30,25.0,50,41.7,DISTRICT TOTAL,70,0.583,MALE,120
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,21,16.9,28,22.6,49,39.5,ELEMENTARY,75,0.605,ALL,124
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,9,15.5,10,17.2,19,32.8,ELEMENTARY,39,0.672,FEMALE,58
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,12,18.2,18,27.3,30,45.5,ELEMENTARY,36,0.545,MALE,66
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,16,16.0,21,21.0,37,37.0,MIDDLE/HIGH,63,0.63,ALL,100
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,8,17.4,9,19.6,17,37.0,MIDDLE/HIGH,29,0.63,FEMALE,46
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2016-2017,8,14.8,12,22.2,20,37.0,MIDDLE/HIGH,34,0.63,MALE,54
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,42,18.8,37,16.6,79,35.4,DISTRICT TOTAL,144,0.646,ALL,223
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,27,22.5,18,15.0,45,37.5,DISTRICT TOTAL,75,0.625,FEMALE,120
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,15,14.6,19,18.4,34,33.0,DISTRICT TOTAL,69,0.67,MALE,103
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,22,17.2,20,15.6,42,32.8,ELEMENTARY,86,0.672,ALL,128
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,17,22.7,9,12.0,26,34.7,ELEMENTARY,49,0.653,FEMALE,75
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,5,9.4,11,20.8,16,30.2,ELEMENTARY,37,0.698,MALE,53
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,20,21.1,17,17.9,37,38.9,MIDDLE/HIGH,58,0.611,ALL,95
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,10,22.2,9,20.0,19,42.2,MIDDLE/HIGH,26,0.578,FEMALE,45
650701,WAYNE,MARION CENTRAL SCHOOL DISTRICT,,2018-2019,10,20.0,8,16.0,18,36.0,MIDDLE/HIGH,32,0.64,MALE,50
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,97,13.2,104,14.2,201,27.4,DISTRICT TOTAL,513,0.699,ALL,734
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,51,14.0,49,13.5,100,27.5,DISTRICT TOTAL,254,0.698,FEMALE,364
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,46,12.4,55,14.9,101,27.3,DISTRICT TOTAL,259,0.7,MALE,370
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,52,12.8,54,13.3,106,26.1,ELEMENTARY,290,0.714,ALL,406
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,28,13.5,28,13.5,56,27.1,ELEMENTARY,146,0.705,FEMALE,207
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,24,12.1,26,13.1,50,25.1,ELEMENTARY,144,0.724,MALE,199
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,45,14.2,50,15.7,95,29.9,MIDDLE/HIGH,213,0.67,ALL,318
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,23,14.6,21,13.4,44,28.0,MIDDLE/HIGH,108,0.688,FEMALE,157
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2011-2012,22,13.7,29,18.0,51,31.7,MIDDLE/HIGH,105,0.652,MALE,161
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,103,14.7,93,13.2,196,27.9,DISTRICT TOTAL,484,0.689,ALL,702
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,58,16.8,40,11.6,98,28.3,DISTRICT TOTAL,239,0.691,FEMALE,346
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,45,12.6,53,14.9,98,27.5,DISTRICT TOTAL,245,0.688,MALE,356
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,61,14.6,52,12.5,113,27.1,ELEMENTARY,290,0.695,ALL,417
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,32,15.4,22,10.6,54,26.0,ELEMENTARY,148,0.712,FEMALE,208
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,29,13.9,30,14.4,59,28.2,ELEMENTARY,142,0.679,MALE,209
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,42,14.9,41,14.5,83,29.4,MIDDLE/HIGH,194,0.688,ALL,282
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,26,19.3,18,13.3,44,32.6,MIDDLE/HIGH,91,0.674,FEMALE,135
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2013-2014,16,10.9,23,15.6,39,26.5,MIDDLE/HIGH,103,0.701,MALE,147
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,95,13.8,104,15.1,199,28.9,DISTRICT TOTAL,471,0.685,ALL,688
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,32,11.3,47,16.6,79,27.9,DISTRICT TOTAL,196,0.693,FEMALE,283
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,63,15.6,57,14.1,120,29.6,DISTRICT TOTAL,275,0.679,MALE,405
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,70,15.9,44,10.0,114,26.0,ELEMENTARY,324,0.74,ALL,438
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,33,16.2,18,8.8,51,25.0,ELEMENTARY,153,0.75,FEMALE,204
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,37,15.8,26,11.1,63,26.9,ELEMENTARY,171,0.731,MALE,234
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,51,14.9,51,14.9,102,29.8,MIDDLE/HIGH,227,0.664,ALL,342
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,25,14.4,20,11.5,45,25.9,MIDDLE/HIGH,123,0.707,FEMALE,174
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2015-2016,26,15.5,31,18.5,57,33.9,MIDDLE/HIGH,104,0.619,MALE,168
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,118,15.7,106,14.1,224,29.8,DISTRICT TOTAL,512,0.682,ALL,751
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,61,16.6,40,10.9,101,27.4,DISTRICT TOTAL,259,0.704,FEMALE,368
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,57,14.9,66,17.2,123,32.1,DISTRICT TOTAL,253,0.661,MALE,383
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,63,15.4,58,14.1,121,29.5,ELEMENTARY,283,0.69,ALL,410
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,31,15.2,24,11.8,55,27.0,ELEMENTARY,143,0.701,FEMALE,204
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,32,15.5,34,16.5,66,32.0,ELEMENTARY,140,0.68,MALE,206
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,55,16.6,48,14.5,103,31.0,MIDDLE/HIGH,229,0.69,ALL,332
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,30,18.5,16,9.9,46,28.4,MIDDLE/HIGH,116,0.716,FEMALE,162
650801,WAYNE,WAYNE CENTRAL SCHOOL DISTRICT,,2017-2018,25,14.7,32,18.8,57,33.5,MIDDLE/HIGH,113,0.665,MALE,170
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,117,16.1,130,17.9,247,34.0,DISTRICT TOTAL,474,0.653,ALL,726
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,65,17.3,64,17.0,129,34.3,DISTRICT TOTAL,247,0.657,FEMALE,376
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,52,14.9,66,18.9,118,33.7,DISTRICT TOTAL,227,0.649,MALE,350
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,71,15.0,85,17.9,156,32.9,ELEMENTARY,318,0.671,ALL,474
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,44,17.6,41,16.4,85,34.0,ELEMENTARY,165,0.66,FEMALE,250
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,27,12.1,44,19.6,71,31.7,ELEMENTARY,153,0.683,MALE,224
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,46,18.6,45,18.2,91,36.8,MIDDLE/HIGH,156,0.632,ALL,247
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,21,16.7,23,18.3,44,34.9,MIDDLE/HIGH,82,0.651,FEMALE,126
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2010-2011,25,20.7,22,18.2,47,38.8,MIDDLE/HIGH,74,0.612,MALE,121
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,102,15.7,93,14.4,195,30.1,DISTRICT TOTAL,440,0.679,ALL,648
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,46,15.6,41,13.9,87,29.5,DISTRICT TOTAL,202,0.685,FEMALE,295
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,56,15.9,52,14.7,108,30.6,DISTRICT TOTAL,238,0.674,MALE,353
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,53,14.1,39,10.3,92,24.4,ELEMENTARY,274,0.727,ALL,377
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,24,14.6,17,10.4,41,25.0,ELEMENTARY,117,0.713,FEMALE,164
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,29,13.6,22,10.3,51,23.9,ELEMENTARY,157,0.737,MALE,213
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,49,18.2,54,20.1,103,38.3,MIDDLE/HIGH,166,0.617,ALL,269
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,22,16.8,24,18.3,46,35.1,MIDDLE/HIGH,85,0.649,FEMALE,131
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2012-2013,27,19.6,30,21.7,57,41.3,MIDDLE/HIGH,81,0.587,MALE,138
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2014-2015,92,16.1,125,21.9,217,38.1,DISTRICT TOTAL,347,0.61,ALL,569
650901,WAYNE,PALMYRA-MACEDON CENTRAL SCHOOL DISTRICT,,2014-2015,42,15.1,62,22.2,104,37.3,DISTRICT TOTAL,170,0.609,FEMALE,279
